longitude,latitude
121.455,31.151
121.383,31.314
121.404,31.145
121.436,31.331
121.445,31.133000000000006
121.348,31.191
121.405,31.239
121.488,31.252
121.538,31.296
121.491,31.299
121.49,31.32
121.36,31.226
121.353,31.164
121.468,31.264
121.539,31.15
121.444,31.178
121.437,31.34
121.379,31.16
121.5,31.281
121.367,31.228
121.401,31.292
121.436,31.197
121.531,31.319000000000006
121.49,31.307
121.408,31.178
121.462,31.323
121.428,31.218000000000004
121.411,31.151
121.426,31.154
121.434,31.22
121.388,31.32
121.38,31.194000000000006
121.458,31.214
121.308,31.306
121.47,31.286
121.518,31.295
121.352,31.283
121.523,31.277
121.399,31.215
121.372,31.345
121.468,31.187
121.465,31.257
121.496,31.29
121.476,31.274
121.448,31.306
121.336,31.151
121.459,31.279
121.41,31.228
121.476,31.197
121.348,31.16
121.506,31.276
121.499,31.256
121.49,31.312
121.424,31.259
121.429,31.2
121.497,31.327
121.52,31.296
121.639,31.264
121.444,31.278
121.502,31.274
121.429,31.235
121.524,31.211
121.543,31.29
121.479,31.283
121.435,31.235
121.419,31.233
121.493,31.282
121.474,31.218000000000004
121.494,31.282
121.53,31.328000000000007
121.531,31.305
121.469,31.227
121.426,31.121
121.49,31.331
121.477,31.199
121.5,31.38
121.525,31.324
121.435,31.202
121.478,31.202
121.49,31.174
121.42,31.235
121.491,31.304
121.487,31.248
121.423,31.264
121.509,31.185
121.376,31.16
121.551,31.279
121.384,31.258000000000006
121.489,31.32
121.516,31.3
121.404,31.213
121.445,31.133000000000006
121.475,31.33
121.4,31.289
121.471,31.199
121.38,31.283
121.316,31.193
121.506,31.265
121.543,31.295
121.49,31.317
121.508,31.312
121.515,31.297
121.402,31.24
121.388,31.147
121.48,31.27
121.475,31.271
121.448,31.192
121.538,31.265
121.522,31.256
121.45,31.305
121.499,31.248
121.477,31.237
121.435,31.258000000000006
121.549,31.307
121.413,31.23
121.388,31.252
121.493,31.254
121.414,31.271
121.526,31.29
121.409,31.143
121.403,31.284
121.436,31.18
121.386,31.262
121.433,31.174
121.291,31.169
121.419,31.191
121.518,31.275
121.434,31.168000000000006
121.44,31.183000000000003
121.394,31.18
121.372,31.11
121.477,31.291
121.354,31.224
121.468,31.187
121.459,31.195
121.392,31.319000000000006
121.507,31.257
121.422,31.274
121.491,31.331
121.405,31.135
121.426,31.16
121.481,31.293000000000006
121.478,31.289
121.437,31.215
121.48,31.198
121.447,31.305
121.636,31.2
121.479,31.232
121.421,31.261
121.421,31.133000000000006
121.475,31.231
121.389,31.185
121.373,31.243
121.459,31.216
121.458,31.229
121.481,31.27
121.472,31.283
121.43,31.229
121.368,31.361
121.532,31.313
121.322,31.298
121.514,31.297
121.404,31.279
121.444,31.316
121.448,31.308000000000003
121.34,31.306
121.453,31.139
121.41,31.273000000000003
121.507,31.313
121.545,31.311
121.533,31.295
121.509,31.258000000000006
121.413,31.232
121.525,31.326
121.414,31.247
121.493,31.312
121.466,31.306
121.406,31.231
121.512,31.273000000000003
121.413,31.276
121.549,31.307
121.377,31.246
121.483,31.267
121.418,31.264
121.501,31.275
121.388,31.121
121.369,31.208
121.442,31.187
121.354,31.285
121.37,31.217
121.419,31.173
121.437,31.257
121.497,31.155
121.427,31.269
121.455,31.271
121.399,31.16
121.358,31.226
121.448,31.183000000000003
121.438,31.131
121.448,31.305
121.541,31.041
121.315,31.247
121.518,31.304
121.488,31.173
121.422,31.139
121.504,31.257
121.414,31.273000000000003
121.406,31.22
121.454,31.273000000000003
121.391,31.121
121.49,31.289
121.477,31.207
121.398,31.122
121.452,31.34
121.454,31.19
121.533,31.202
121.476,31.327
121.427,31.335
121.518,31.307
121.381,31.352
121.397,31.239
121.459,31.256
121.403,31.209
121.429,31.132
121.422,31.283
121.524,31.322
121.514,31.307
121.473,31.255
121.477,31.277
121.502,31.25
121.54,31.292
121.518,31.275
121.488,31.325
121.455,31.19
121.457,31.214
121.496,31.346
121.365,31.249
121.376,31.318
121.37,31.205
121.476,31.21
121.377,31.271
121.475,31.223000000000006
121.527,31.309
121.437,31.24
121.488,31.268
121.378,31.244
121.513,31.303
121.528,31.309
121.494,31.294
121.454,31.207
121.41,31.27
121.461,31.191
121.383,31.256
121.415,31.176
121.494,31.304
121.574,31.26
121.522,31.261
121.447,31.224
121.404,31.21
121.41,31.212
121.385,31.215
121.485,31.302
121.53,31.318
121.481,31.336
121.392,31.197
121.535,31.213
121.421,31.264
121.461,31.22
121.518,31.309
121.503,31.267
121.4,31.261
121.461,31.199
121.413,31.185
121.39,31.269
121.486,31.211
121.474,31.283
121.528,31.275
121.506,31.218000000000004
121.5,31.143
121.431,31.136
121.414,31.279
121.477,31.26
121.443,31.2
121.47,31.242
121.467,31.203000000000007
121.444,31.196
121.477,31.269
121.477,31.232
121.485,31.302
121.495,31.327
121.343,31.282
121.405,31.334
121.485,31.305
121.414,31.152
121.452,31.247
121.516,31.304
121.432,31.257
121.456,31.154
121.427,31.29
121.445,31.244
121.434,31.356
121.525,31.261
121.43,31.229
121.347,31.279
121.533,31.295
121.474,31.192
121.52,31.207
121.461,31.273000000000003
121.351,31.285
121.48,31.299
121.429,31.131
121.483,31.281
121.391,31.268
121.441,31.178
121.421,31.152
121.346,31.139
121.367,31.217
121.532,31.277
121.418,31.362
121.422,31.283
121.373,31.261
121.419,31.205
121.46,31.311
121.481,31.228
121.482,31.253
121.568,31.157
121.387,31.258000000000006
121.5,31.26
121.369,31.236
121.51,31.294
121.46,31.275
121.534,31.305
121.395,31.247
121.482,31.196
121.458,31.347
121.509,31.258000000000006
121.457,31.208
121.554,31.231
121.441,31.229
121.443,31.28
121.348,31.265
121.473,31.193
121.509,31.281
121.467,31.256
121.517,31.297
121.537,31.258000000000006
121.531,31.29
121.495,31.262
121.399,31.294
121.438,31.241
121.319,31.283
121.467,31.334
121.399,31.258000000000006
121.495,31.251
121.492,31.332
121.437,31.182
121.532,31.331
121.533,31.268
121.437,31.187
121.532,31.313
121.491,31.23
121.364,31.364
121.482,31.236
121.496,31.259
121.493,31.276
121.491,31.198
121.505,30.842
121.447,31.241
121.379,31.244
121.441,31.33
121.355,31.247
121.45,31.198
121.534,31.268
121.4,31.241
121.469,31.258000000000006
121.416,31.208
121.429,31.217
121.417,31.206
121.422,31.13
121.385,31.22
121.44,31.138
121.429,31.3
121.425,31.18
121.378,31.245
121.533,31.298
121.397,31.17
121.374,31.169
121.429,31.2
121.348,31.285
121.38,31.256
121.321,31.294
121.32,31.148000000000003
121.417,31.197
121.496,31.405
121.488,31.284
121.439,31.277
121.518,31.286
121.368,31.261
121.422,31.274
121.444,31.288
121.501,31.274
121.538,31.243
121.35,31.226
121.456,31.215
121.482,31.336
121.335,31.268
121.491,31.272
121.447,31.325
121.49,31.276
121.376,31.108
121.489,31.293000000000006
121.441,31.325
121.335,31.246
121.532,31.326
121.404,31.351
121.485,31.334
121.46,31.159
121.486,31.159
121.409,31.283
121.342,31.123
121.449,31.117
121.543,31.32
121.422,31.265
121.515,31.298
121.514,31.297
121.479,31.311
121.544,31.293000000000006
121.38,31.164
121.55,31.247
121.44,31.213
121.504,31.316
121.485,31.343000000000004
121.506,31.321
121.369,31.253
121.439,31.24
121.479,31.229
121.389,31.32
121.403,31.145
121.496,31.273000000000003
121.422,31.129
121.49,31.226
121.454,31.396
121.444,31.218000000000004
121.484,31.32
121.46,31.33
121.49,31.28
121.442,31.282
121.384,31.185
121.457,31.337
121.445,31.288
121.509,31.289
121.505,30.842
121.425,31.295
121.443,31.264
121.414,31.269
121.554,31.178
121.427,31.183000000000003
121.472,31.235
121.493,31.315
121.454,31.394
121.526,31.267
121.427,31.135
121.495,31.157
121.43,31.198
121.454,31.29
121.528,31.279
121.378,31.254
121.494,31.302
121.498,31.281
121.516,31.304
121.498,31.287
121.518,31.281
121.513,31.346
121.43,31.247
121.391,31.231
121.415,31.219
121.413,31.169
121.391,31.132
121.513,31.303
121.488,31.258000000000006
121.446,31.133000000000006
121.452,31.31
121.546,31.326
121.444,31.169
121.482,31.297
121.506,31.329
121.413,31.169
121.496,31.304
121.484,31.32
121.331,31.224
121.562,31.212
121.414,31.212
121.524,31.302
121.29,31.242
121.443,31.175
121.438,31.188
121.514,31.233
121.483,31.274
121.507,31.282
121.453,31.268
121.485,31.319000000000006
121.453,31.192
121.498,31.258000000000006
121.541,31.328000000000007
121.511,31.304
121.552,31.29
121.451,31.244
121.332,31.266
121.456,31.123
121.428,31.21
121.574,31.243
121.433,31.131
121.538,31.265
121.5,31.344
121.417,31.239
121.479,31.32
121.483,31.282
121.489,31.239
121.389,31.32
121.389,31.276
121.412,31.264
121.453,31.19
121.484,31.248
121.349,31.222
121.397,31.285
121.379,31.193
121.467,31.313
121.449,31.166
121.46,31.193
121.53,31.257
121.337,31.243
121.495,31.279
121.478,31.269
121.485,31.31
121.424,31.151
121.443,31.133000000000006
121.413,31.239
121.471,31.272
121.54,31.186
121.525,31.187
121.478,31.271
121.415,31.146
121.503,31.261
121.441,31.228
121.339,31.255
121.524,31.297
121.459,31.159
121.425,31.289
121.589,31.269
121.552,31.279
121.408,31.143
121.422,31.264
121.483,31.29
121.465,31.31
121.353,31.282
121.51,31.275
121.493,31.168000000000006
121.542,31.285
121.54,31.324
121.484,31.304
121.383,31.272
121.495,31.339
121.415,31.187
121.378,31.232
121.405,31.204
121.366,31.124
121.352,31.179
121.374,31.322
121.458,31.167
121.441,31.311
121.479,31.258000000000006
121.439,31.32
121.392,31.242
121.44,31.323
121.385,31.31
121.543,31.323
121.634,31.263
121.433,31.099
121.432,31.136
121.5,31.259
121.538,31.318
121.445,31.234
121.525,31.228
121.423,31.154
121.442,31.331
121.514,31.299
121.377,31.219
121.461,31.192
121.321,31.241
121.48,31.295
121.376,31.233
121.351,31.402
121.483,31.249
121.522,31.32
121.412,31.201
121.4,31.207
121.482,31.258000000000006
121.429,31.246
121.45,31.283
121.419,31.143
121.41,31.212
121.559,31.156
121.442,31.219
121.414,31.271
121.445,31.239
121.403,31.35
121.402,31.247
121.443,31.251
121.486,31.282
121.465,31.332
121.487,31.233
121.52,31.32
121.508,31.241
121.447,31.272
121.429,31.24
121.414,31.096
121.506,31.302
121.527,31.278
121.43,31.252
121.42,31.384
121.539,31.3
121.537,31.271
121.461,31.261
121.389,31.211
121.472,31.319000000000006
121.423,31.213
121.4,31.23
121.426,31.271
121.478,31.307
121.448,31.205
121.331,31.28
121.35,31.205
121.394,31.25
121.421,31.284
121.502,31.275
121.422,31.279
121.437,31.196
121.364,31.116
121.443,31.28
121.419,31.161
121.362,31.231
121.449,31.342
121.401,31.133000000000006
121.352,31.244
121.383,31.247
121.431,31.327
121.457,31.216
121.429,31.246
121.455,31.19
121.494,31.267
121.455,31.308000000000003
121.46,31.243
121.48,31.276
121.513,31.296
121.311,31.203000000000007
121.508,31.252
121.521,31.316
121.507,31.255
121.446,31.188
121.565,31.253
121.44,31.154
121.505,31.388
121.485,31.293000000000006
121.381,31.259
121.424,31.179
121.345,31.283
121.44,31.268
121.456,31.337
121.527,31.214
121.405,31.283
121.498,31.292
121.324,31.296
121.441,31.31
121.538,31.323
121.49,31.318
121.539,31.216
121.49,31.311
121.378,31.232
121.493,31.221
121.379,31.193
121.45,31.26
121.41,31.271
121.387,31.244
121.388,31.309
121.475,31.221
121.391,31.17
121.376,31.109
121.346,31.14
121.468,31.197
121.464,31.243
121.471,31.223000000000006
121.541,31.321
121.411,31.18
121.465,31.214
121.498,31.261
121.543,31.294
121.529,31.228
121.454,31.198
121.507,31.268
121.431,31.216
121.442,31.156
121.376,31.237
121.433,31.355
121.516,31.318
121.415,31.18
121.397,31.168000000000006
121.367,31.12
121.686,31.26
121.531,31.315
121.455,31.197
121.416,31.293000000000006
121.442,31.229
121.496,31.254
121.43,31.166
121.402,31.157
121.447,31.188
121.5,31.255
121.487,31.311
121.385,31.269
121.626,31.28
121.5,31.271
121.4,31.209
121.489,31.291
121.498,31.209
121.361,31.386
121.351,31.138
121.322,31.296
121.441,31.367
121.508,31.202
121.388,31.124
121.505,31.303
121.475,31.269
121.435,31.208
121.458,31.216
121.308,31.244
121.522,31.275
121.377,31.218000000000004
121.449,31.308000000000003
121.531,31.302
121.411,31.308000000000003
121.423,31.208
121.412,31.272
121.441,31.256
121.408,31.231
121.401,31.209
121.483,31.268
121.557,31.222
121.469,31.261
121.457,31.317
121.487,31.25
121.446,31.133000000000006
121.54,31.311
121.451,31.279
121.469,31.273000000000003
121.404,31.254
121.46,31.219
121.53,31.281
121.437,31.23
121.425,31.203000000000007
121.301,31.208
121.529,31.283
121.397,31.231
121.459,31.189
121.515,31.268
121.488,31.286
121.394,31.133000000000006
121.53,31.318
121.413,31.196
121.357,31.242
121.451,31.209
121.352,31.153
121.481,31.32
121.451,31.185
121.537,31.328000000000007
121.378,31.314
121.543,31.288
121.447,31.318
121.505,31.264
121.437,31.142
121.406,31.25
121.356,31.235
121.442,31.19
121.489,31.287
121.399,31.333
121.445,31.237
121.562,31.28
121.491,31.289
121.463,31.217
121.464,31.237
121.516,31.304
121.563,31.14
121.328,31.239
121.521,31.315
121.423,31.291
121.423,31.217
121.457,31.209
121.35,31.171
121.433,31.202
121.49,31.279
121.518,31.301
121.535,31.314
121.509,31.316
121.449,31.307
121.499,31.295
121.345,31.159
121.538,31.193
121.462,31.32
121.397,31.26
121.385,31.19
121.28,31.269
121.405,31.261
121.387,31.063
121.414,31.283
121.394,31.203000000000007
121.386,31.174
121.49,31.231
121.308,31.306
121.382,31.172
121.46,31.272
121.523,31.312
121.362,31.252
121.488,31.288
121.287,31.31
121.498,31.2
121.543,31.294
121.431,31.153
121.523,31.236
121.488,31.261
121.324,31.296
121.423,31.273000000000003
121.411,31.27
121.42,31.209
121.354,31.175
121.531,31.221
121.514,31.293000000000006
121.382,31.246
121.527,31.262
121.446,31.314
121.467,31.319000000000006
121.532,31.327
121.459,31.26
121.5,31.273000000000003
121.518,31.274
121.435,31.254
121.532,31.313
121.353,31.11
121.43,31.192
121.353,31.292
121.416,31.187
121.509,31.303
121.516,31.274
121.531,31.304
121.396,31.133000000000006
121.458,31.211
121.444,31.342
121.524,31.262
121.422,31.23
121.392,31.221
121.424,31.27
121.397,31.007
121.465,31.272
121.528,31.274
121.388,31.139
121.451,31.348000000000006
121.488,31.207
121.438,31.233
121.456,31.154
121.432,31.277
121.537,31.33
121.49,31.276
121.511,31.273000000000003
121.453,31.27
121.557,31.278
121.515,31.269
121.323,31.295
121.405,31.279
121.492,31.311
121.403,31.307
121.503,31.22
121.558,31.225
121.512,31.306
121.435,31.16
121.52,31.286
121.53,31.283
121.397,31.321
121.431,31.191
121.442,31.259
121.505,31.296
121.458,31.24
121.491,31.253
121.505,31.212
121.527,31.301
121.485,31.276
121.434,31.152
121.523,31.286
121.365,31.362
121.538,31.319000000000006
121.386,31.1
121.428,31.195
121.469,31.219
121.497,31.279
121.493,31.312
121.366,31.236
121.486,31.219
121.52,31.287
121.348,31.189
121.49,31.286
121.444,31.223000000000006
121.529,31.195
121.384,31.261
121.421,31.284
121.434,31.184
121.534,31.253
121.458,31.212
121.5,31.261
121.41,31.306
121.418,31.272
121.421,31.171
121.455,31.325
121.485,31.296
121.443,31.189
121.387,31.098000000000006
121.425,31.166
121.493,31.405
121.422,31.138
121.499,31.347
121.515,31.268
121.481,31.227
121.465,31.215
121.472,31.318
121.405,31.144
121.406,31.326
121.535,31.334
121.538,31.268
121.415,31.264
121.49,31.279
121.429,31.3
121.38,31.165
121.513,31.258000000000006
121.499,31.222
121.476,31.273000000000003
121.461,31.253
121.3,31.172
121.484,31.236
121.452,31.172
121.415,31.219
121.448,31.296
121.378,31.155
121.556,31.271
121.519,31.279
121.421,31.285
121.521,31.28
121.489,31.29
121.456,31.268
121.38,31.261
121.396,31.256
121.465,31.27
121.51,31.232
121.453,31.274
121.437,31.186
121.485,31.27
121.388,31.109
121.431,31.218000000000004
121.511,31.236
121.469,31.205
121.49,31.234
121.482,31.196
121.45,31.265
121.381,31.253
121.384,31.128
121.49,31.331
121.44,31.293000000000006
121.471,31.336
121.501,31.319000000000006
121.447,31.187
121.469,31.325
121.39,31.269
121.433,31.201
121.532,31.323
121.537,31.321
121.54,31.327
121.417,31.238000000000003
121.527,31.278
121.53,31.252
121.31,31.309
121.507,31.302
121.445,31.335
121.384,31.25
121.405,31.224
121.325,31.301
121.378,31.26
121.574,31.287
121.401,31.131
121.468,31.235
121.509,31.289
121.541,31.328000000000007
121.413,31.269
121.332,31.266
121.403,31.132
121.436,31.115
121.365,31.249
121.488,31.276
121.431,31.292
121.453,31.254
121.404,31.286
121.53,31.318
121.381,31.306
121.413,31.196
121.463,31.181
121.426,31.149
121.438,31.281
121.325,31.291
121.513,31.302
121.547,31.271
121.447,31.305
121.505,31.258000000000006
121.446,31.394
121.543,31.274
121.404,31.242
121.491,31.338
121.469,31.218000000000004
121.288,31.268
121.239,31.372
121.484,31.305
121.418,31.128
121.438,31.246
121.394,31.235
121.451,31.229
121.349,31.316
121.454,31.258000000000006
121.512,31.258000000000006
121.478,31.23
121.438,31.164
121.478,31.27
121.51,31.304
121.416,31.293000000000006
121.487,31.211
121.459,31.23
121.446,31.289
121.483,31.235
121.506,31.242
121.536,31.256
121.539,31.263
121.473,31.319000000000006
121.401,31.177
121.531,31.286
121.457,31.296
121.319,31.241
121.402,31.271
121.465,31.313
121.427,31.27
121.422,31.215
121.397,31.347
121.433,31.251
121.489,31.325
121.525,31.26
121.308,31.262
121.46,31.213
121.474,31.206
121.508,31.279
121.476,31.317
121.455,31.202
121.443,31.251
121.443,31.27
121.354,31.165
121.379,31.157
121.472,31.197
121.412,31.147
121.472,31.244
121.457,31.264
121.494,31.258000000000006
121.427,31.184
121.412,31.196
121.396,31.232
121.423,31.237
121.385,31.284
121.333,31.291
121.454,31.221
121.348,31.169
121.438,31.259
121.449,31.305
121.529,31.301
121.396,31.311
121.396,31.205
121.393,31.235
121.476,31.203000000000007
121.485,31.306
121.416,31.173
121.499,31.273000000000003
121.428,31.347
121.588,31.279
121.384,31.146
121.369,31.209
121.507,31.308000000000003
121.464,31.194000000000006
121.479,31.339
121.429,31.246
121.436,31.224
121.428,31.156
121.461,31.266
121.422,31.274
121.43,31.284
121.535,31.209
121.526,31.263
121.36,31.218000000000004
121.412,31.199
121.429,31.246
121.44,31.317
121.447,31.155
121.322,31.298
121.516,31.284
121.518,31.203000000000007
121.493,31.341
121.42,31.211
121.523,31.321
121.527,31.231
121.527,31.27
121.467,31.295
121.457,31.242
121.527,31.275
121.479,31.25
121.483,31.257
121.581,31.256
121.497,31.302
121.488,31.224
121.477,31.27
121.508,31.312
121.457,31.319000000000006
121.455,31.257
121.485,31.306
121.447,31.225
121.489,31.34
121.438,31.191
121.446,31.133000000000006
121.516,31.252
121.482,31.28
121.313,31.309
121.348,31.191
121.522,31.289
121.461,31.221
121.491,31.225
121.452,31.174
121.541,31.299
121.447,31.23
121.453,31.274
121.483,31.255
121.489,31.271
121.531,31.3
121.458,31.267
121.513,31.302
121.31,31.236
121.497,31.27
121.476,31.289
121.415,31.231
121.458,31.229
121.456,31.196
121.555,31.287
121.475,31.202
121.436,31.264
121.504,31.22
121.474,31.337
121.452,31.267
121.419,31.292
121.423,31.171
121.437,31.294
121.452,31.194000000000006
121.48,31.226
121.476,31.318
121.378,31.232
121.391,31.141
121.351,31.402
121.391,31.259
121.554,31.273000000000003
121.529,31.285
121.535,31.319000000000006
121.576,31.279
121.504,31.208
121.489,31.21
121.535,31.322
121.383,31.158
121.529,31.279
121.297,31.204
121.498,31.343000000000004
121.479,31.277
121.446,31.338
121.492,31.149
121.518,31.288
121.513,31.28
121.436,31.268
121.49,31.331
121.48,31.296
121.518,31.252
121.512,31.06
121.421,31.285
121.402,31.129
121.435,31.196
121.387,31.255
121.531,31.323
121.468,31.228
121.354,31.176
121.483,31.29
121.485,31.21
121.347,31.264
121.36,31.242
121.459,31.209
121.251,31.267
121.518,31.284
121.5,31.271
121.435,31.321
121.413,31.212
121.42,31.18
121.527,31.301
121.429,31.157
121.444,31.191
121.441,31.195
121.458,31.159
121.459,31.278
121.446,31.307
121.499,31.402
121.436,31.332
121.4,31.281
121.366,31.251
121.333,31.241
121.44,31.321
121.394,31.146
121.431,31.369
121.442,31.192
121.476,31.326
121.53,31.201
121.533,31.295
121.377,31.272
121.421,31.249
121.438,31.302
121.486,31.208
121.483,31.268
121.457,31.225
121.468,31.304
121.353,31.285
121.511,31.143
121.448,31.213
121.345,31.159
121.524,31.264
121.485,31.302
121.382,31.233
121.419,31.138
121.457,31.28
121.406,31.25
121.336,31.241
121.392,31.14
121.443,31.343000000000004
121.413,31.134
121.403,31.307
121.506,31.309
121.483,31.32
121.465,31.299
121.457,31.183000000000003
121.48,31.266
121.448,31.306
121.502,31.175
121.476,31.209
121.439,31.206
121.491,31.344
121.526,31.32
121.494,31.198
121.466,31.243
121.504,31.311
121.506,31.27
121.484,31.322
121.407,31.327
121.374,31.313
121.382,31.249
121.543,31.294
121.452,31.33
121.481,31.251
121.488,31.24
121.489,31.325
121.441,31.219
121.326,31.24
121.387,31.194000000000006
121.46,31.301
121.376,31.246
121.449,31.274
121.504,31.295
121.422,31.216
121.458,31.267
121.567,31.137
121.399,31.26
121.435,31.369
121.426,31.252
121.513,31.303
121.431,31.303
121.367,31.152
121.342,31.154
121.475,31.249
121.322,31.294
121.525,31.318
121.315,31.147
121.426,31.286
121.418,31.275
121.403,31.252
121.46,31.316
121.368,31.209
121.355,31.143
121.488,31.266
121.434,31.189
121.5,31.315
121.528,31.309
121.507,31.268
121.412,31.425
121.433,31.273000000000003
121.296,31.299
121.441,31.37
121.469,31.262
121.49,31.317
121.436,31.242
121.331,31.265
121.414,31.302
121.531,31.305
121.434,31.417
121.483,31.29
121.55,31.27
121.446,31.319000000000006
121.527,31.278
121.448,31.232
121.406,31.21
121.534,31.324
121.439,31.196
121.456,31.313
121.465,31.306
121.453,31.277
121.474,31.315
121.326,31.256
121.435,31.354
121.469,31.249
121.509,31.316
121.437,31.293000000000006
121.385,31.088
121.501,31.261
121.496,31.282
121.447,31.165
121.49,31.277
121.437,31.245
121.454,31.271
121.476,31.233
121.474,31.323
121.45,31.31
121.414,31.2
121.448,31.296
121.488,31.298
121.492,31.308000000000003
121.43,31.221
121.466,31.197
121.462,31.323
121.578,31.242
121.558,31.227
121.448,31.324
121.543,31.288
121.482,31.307
121.466,31.294
121.521,31.315
121.441,31.319000000000006
121.52,31.218000000000004
121.479,31.22
121.518,31.301
121.444,31.245
121.384,31.26
121.518,31.274
121.443,31.232
121.487,31.266
121.372,31.189
121.441,31.249
121.353,31.165
121.503,31.3
121.53,31.328000000000007
121.587,31.251
121.345,31.286
121.479,31.221
121.523,31.276
121.443,31.176
121.297,31.313
121.436,31.339
121.506,31.329
121.412,31.191
121.376,31.314
121.482,31.29
121.536,31.284
121.419,31.27
121.455,31.251
121.438,31.398000000000003
121.356,31.172
121.444,31.17
121.435,31.222
121.441,31.135
121.464,31.207
121.451,31.274
121.401,31.131
121.483,31.278
121.378,31.252
121.523,31.294
121.488,31.288
121.394,31.203000000000007
121.391,31.154
121.5,31.344
121.589,31.28
121.471,31.305
121.359,31.204
121.35,31.283
121.495,31.222
121.488,31.296
121.45,31.292
121.513,31.275
121.45,31.205
121.415,31.272
121.468,31.187
121.484,31.238000000000003
121.456,31.255
121.425,31.31
121.484,31.203000000000007
121.521,31.316
121.45,31.293000000000006
121.413,31.196
121.479,31.279
121.508,31.312
121.527,31.284
121.515,31.308000000000003
121.512,31.235
121.498,31.303
121.495,31.209
121.507,31.313
121.469,31.281
121.428,31.261
121.585,31.249
121.483,31.32
121.437,31.19
121.408,31.196
121.496,31.156
121.424,31.416
121.429,31.269
121.448,31.306
121.47,31.193
121.311,31.237
121.582,31.241
121.504,31.305
121.577,31.257
121.442,31.187
121.447,31.318
121.482,31.268
121.406,31.254
121.551,31.208
121.387,31.187
121.367,31.237
121.281,31.206
121.367,31.237
121.546,31.288
121.534,31.224
121.481,31.228
121.467,31.319000000000006
121.463,31.168000000000006
121.552,31.235
121.486,31.321
121.459,31.332
121.506,31.33
121.423,31.163
121.445,31.288
121.37,31.284
121.494,31.302
121.478,31.271
121.399,31.089
121.455,31.327
121.412,31.299
121.454,31.245
121.53,31.257
121.528,31.284
121.375,31.176
121.326,31.239
121.411,31.276
121.425,31.242
121.437,31.23
121.508,31.288
121.549,31.271
121.422,31.283
121.447,31.118
121.539,31.3
121.472,31.305
121.471,31.32
121.522,31.332
121.609,31.279
121.349,31.287
121.381,31.31
121.422,31.331
121.513,31.26
121.459,31.31
121.491,31.29
121.414,31.271
121.494,31.161
121.493,31.315
121.408,31.279
121.601,31.273000000000003
121.479,31.302
121.348,31.155
121.499,31.225
121.341,31.276
121.499,31.269
121.353,31.296
121.498,31.165
121.429,31.209
121.495,31.215
121.359,31.205
121.498,31.26
121.317,31.161
121.445,31.208
121.486,31.213
121.44,31.331
121.407,31.361
121.612,31.255
121.455,31.246
121.428,31.186
121.48,31.339
121.387,31.208
121.43,31.256
121.473,31.271
121.442,31.185
121.524,31.15
121.45,31.293000000000006
121.443,31.242
121.511,31.307
121.402,31.247
121.466,31.206
121.541,31.281
121.312,31.235
121.367,31.236
121.425,31.219
121.44,31.246
121.499,31.268
121.446,31.328000000000007
121.454,31.233
121.439,31.361
121.546,31.308000000000003
121.401,31.236
121.49,31.246
121.513,31.273000000000003
121.455,31.214
121.366,31.237
121.423,31.269
121.327,31.242
121.416,31.174
121.455,31.276
121.476,31.216
121.431,31.218000000000004
121.467,31.225
121.531,31.314
121.423,31.177
121.509,31.271
121.391,31.321
121.476,31.21
121.533,31.321
121.48,31.312
121.349,31.158
121.521,31.305
121.53,31.324
121.448,31.236
121.546,31.297
121.459,31.215
121.378,31.271
121.479,31.307
121.441,31.228
121.336,31.151
121.481,31.228
121.518,31.313
121.344,31.279
121.481,31.268
121.469,31.325
121.429,31.218000000000004
121.475,31.214
121.394,31.144
121.442,31.2
121.424,31.348000000000006
121.454,31.192
121.411,31.272
121.423,31.273000000000003
121.439,31.206
121.5,31.336
121.389,31.269
121.452,31.279
121.549,31.172
121.482,31.207
121.319,31.24
121.531,31.208
121.424,31.151
121.515,31.268
121.473,31.294
121.446,31.241
121.522,31.316
121.284,31.202
121.402,31.235
121.43,31.264
121.453,31.211
121.362,31.131
121.353,31.243
121.433,31.181
121.528,31.309
121.52,31.296
121.406,31.231
121.32,31.238000000000003
121.509,31.272
121.485,31.302
121.534,31.287
121.432,31.262
121.473,31.238000000000003
121.46,31.225
121.47,31.222
121.504,31.285
121.519,31.314
121.402,31.128
121.536,31.3
121.394,31.357
121.434,31.251
121.487,31.251
121.415,31.219
121.409,31.164
121.495,31.264
121.438,31.278
121.511,31.295
121.416,31.187
121.456,31.186
121.535,31.287
121.489,31.342
121.442,31.234
121.449,31.305
121.531,31.275
121.451,31.255
121.344,31.289
121.36,31.218000000000004
121.456,31.225
121.399,31.25
121.522,31.28
121.506,31.282
121.506,31.267
121.452,31.228
121.472,31.318
121.372,31.215
121.532,31.324
121.527,31.301
121.49,31.202
121.527,31.278
121.541,31.298
121.467,31.218000000000004
121.523,31.266
121.461,31.323
121.473,31.29
121.527,31.275
121.507,31.313
121.444,31.246
121.351,31.104
121.472,31.319000000000006
121.524,31.262
121.431,31.365
121.446,31.298
121.406,31.16
121.412,31.23
121.396,31.221
121.452,31.183000000000003
121.473,31.32
121.438,31.167
121.482,31.243
121.436,31.332
121.483,31.32
121.501,31.336
121.384,31.241
121.481,31.197
121.478,31.307
121.496,31.169
121.401,31.301
121.404,31.279
121.531,31.218000000000004
121.459,31.249
121.333,31.241
121.426,31.277
121.486,31.2
121.285,31.272
121.401,31.124
121.362,31.251
